title,price,location,rooms,size
Apartment,26000,"Al Maabilah, Muscat",2.0,100
Apartment,67200,"Muscat Hills, Muscat",1.0,71
Villa,85000,"Al Wadi Al Kabir, Muscat",8.0,463
Villa,69000,"Al Maabilah, Muscat",6.0,287
Residential Land,13000,"Sumail, Al Dakhiliya",,600
Apartment,41000,"Al Khuwair, Muscat",2.0,91
Residential Land,20000,"Barka, Al Batinah",,615
Residential Land,380000,"Sohar, Al Batinah",,2
Villa,130000,"Al Khoud, Muscat",9.0,450
Apartment,52000,"Al Ghubrah, Muscat",2.0,94
Residential Land,38500,"Al Maabilah, Muscat",,600
Apartment,72223,"Al Seeb, Muscat",1.0,102
Villa,78000,"Nizwa, Al Dakhiliya",4.0,500
Apartment,85000,"Yiti, Muscat",1.0,72
Apartment,34000,"Al Maabilah, Muscat",3.0,134
Apartment,137000,"The Wave (Almouj), Muscat",2.0,126
Apartment,66988,"Ghala, Muscat",3.0,167
Apartment,50284,"Ghala, Muscat",2.0,125
Apartment,108990,"Al Maabilah, Muscat",3.0,154
Residential Land,195,"Bosher, Muscat",,802
Apartment,80000,"Qurum, Muscat",2.0,139
Apartment,54000,"Sultan Haitham City, Muscat",1.0,70
Apartment,122994,"Yiti, Muscat",2.0,88
Apartment,170000,"The Wave (Almouj), Muscat",2.0,60
Villa,450000,"The Wave (Almouj), Muscat",4.0,630
Villa,227100,"Al Maabilah, Muscat",5.0,412
Chalet,110000,"Barka, Al Batinah",4.0,1
Villa,210000,"Al Sifah, Muscat",3.0,1
Apartment,85000,"Al Sifah, Muscat",2.0,105
Residential Land,250000,"Qurayyat, Muscat",,2
Apartment,47000,"Salalah, Dhofar",1.0,38
Residential Land,4600,"Al Qabil, Al Sharqiya",,670
Residential Land,54000,"Bosher, Muscat",,382
Villa,89000,"Al Maabilah, Muscat",8.0,388
Residential Land,2500,"Sohar, Al Batinah",,600
Villa,277000,"Yiti, Muscat",4.0,285
Villa,140000,"Al Ghubrah, Muscat",4.0,341
Apartment,115000,"The Wave (Almouj), Muscat",2.0,144
Residential Land,500000,"Bidiya, Al Sharqiya",,1
Apartment,29000,"Al Maabilah, Muscat",3.0,141
Villa,145000,"Ansab, Muscat",4.0,350
Residential Land,8900,"Nizwa, Al Dakhiliya",,630
Villa,66000,"Al Amarat, Muscat",8.0,344
Residential Land,61000,"Al Amarat, Muscat",,200
Residential Land,6000,"Al Amarat, Muscat",,600
Apartment,180000,"Barr Al Jissah, Muscat",2.0,200
Apartment,185000,"Barr Al Jissah, Muscat",2.0,200
Apartment,85000,"Yiti, Muscat",1.0,86
Apartment,65000,"Muscat Hills, Muscat",1.0,79
Residential Land,7500,"Al Kamil and Al Waafi, Al Sharqiya",,600
Apartment,125000,"The Wave (Almouj), Muscat",1.0,120
Residential Land,21800,"Salalah, Dhofar",,600
Villa,258000,"Bosher, Muscat",6.0,527
Apartment,68000,"Muscat Hills, Muscat",1.0,91
Villa,41000,"Al Amarat, Muscat",2.0,600
Residential Land,6200,"Al Amarat, Muscat",,600
Villa,85000,"Al Sifah, Muscat",1.0,77
Villa,111700,"Al Maabilah, Muscat",3.0,194
Residential Land,5700,"Nakhl, Al Batinah",,610
Villa,1000,"Al Maabilah, Muscat",6.0,300
Apartment,10500,"Muscat - Other, Muscat",,48
Apartment,47000,"Al Khoud, Muscat",1.0,65
Villa,525000,"The Wave (Almouj), Muscat",5.0,534
Apartment,215000,"The Wave (Almouj), Muscat",2.0,131
Apartment,95000,"Muscat Hills, Muscat",2.0,109
Apartment,96491,"Al Sifah, Muscat",2.0,85
Villa,65000,"Salalah, Dhofar",5.0,330
Villa,234031,"Yiti, Muscat",3.0,160
Villa,155338,"Salalah, Dhofar",2.0,110
Residential Land,13000,"Liwa, Al Batinah",,521
Apartment,55000,"Al Sifah, Muscat",1.0,77
Villa,220000,"Al Khoud, Muscat",7.0,625
Villa,470000,"The Wave (Almouj), Muscat",6.0,588
Villa,45500,"Izki, Al Dakhiliya",3.0,175
Apartment,103574,"Qurum, Muscat",3.0,133
Residential Land,279000,"Qurum, Muscat",,1
Apartment,41000,"Bosher, Muscat",2.0,89
Villa,80000,"Al Maabilah, Muscat",6.0,440
Villa,27000,"Suwaiq, Al Batinah",4.0,600
Villa,325000,"Muscat Hills, Muscat",4.0,689
Villa,169500,"Qantab, Muscat",3.0,125
Residential Land,23500,"Al Seeb, Muscat",,300
Residential Land,10000,"Al Amarat, Muscat",,707
Residential Land,2500000,"Ghala, Muscat",,20
Residential Land,20000,"Saham, Al Batinah",,595
Residential Land,9000,"Al Amarat, Muscat",,600
Villa,45000,"Barka, Al Batinah",4.0,180
Villa,130000,"Al Hail, Muscat",7.0,358
Chalet,39000,"Sumail, Al Dakhiliya",1.0,80
Apartment,95000,"Qantab, Muscat",1.0,77
Apartment,47000,"Salalah, Dhofar",1.0,65
Villa,470000,"Barr Al Jissah, Muscat",5.0,422
Residential Land,400000,"Al Khuwair, Muscat",,800
Apartment,83852,"Yiti, Muscat",1.0,58
Villa,110000,"Al Ghubrah, Muscat",5.0,280
Apartment,100000,"Al Seeb, Muscat",2.0,172
Apartment,42000,"Al Amarat, Muscat",3.0,107
Villa,90000,"Al Maabilah, Muscat",6.0,450
Villa,165000,"Azaiba, Muscat",6.0,400
Apartment,32000,"Al Maabilah, Muscat",2.0,123
Apartment,59000,"Al Sifah, Muscat",1.0,86
Villa,292200,"Al Seeb, Muscat",5.0,500
Residential Land,5500,"Masira, Al Sharqiya",,600
Apartment,94570,"Yiti, Muscat",1.0,59
Villa,200000,"Qurum, Muscat",4.0,320
Residential Land,30000,"Masira, Al Sharqiya",,989
Residential Land,51000,"Al Seeb, Muscat",,600
Residential Land,11500,"Al Masn'a, Al Batinah",,600
Villa,58000,"Al Maabilah, Muscat",4.0,300
Villa,90000,"Misfah, Muscat",4.0,294
Apartment,102030,"Yiti, Muscat",1.0,69
Apartment,180000,"Yiti, Muscat",2.0,109
Villa,491410,"Yiti, Muscat",4.0,384
Villa,162732,"Al Sifah, Muscat",2.0,157
Villa,162732,"Al Sifah, Muscat",2.0,175
Villa,183492,"Al Sifah, Muscat",3.0,183
Villa,94000,"Muscat - Other, Muscat",5.0,440
Residential Land,535000,"Madinat As Sultan Qaboos, Muscat",,1
Apartment,179500,"The Wave (Almouj), Muscat",2.0,133
Villa,127000,"Azaiba, Muscat",4.0,284
Villa,385000,"Qantab, Muscat",3.0,769
Villa,600000,"The Wave (Almouj), Muscat",5.0,547
Residential Land,5000,"Al Duqum, Al Wusta",,647
Residential Land,50000,"Saham, Al Batinah",,1
Villa,356000,"The Wave (Almouj), Muscat",3.0,413
Apartment,150000,"Al Sifah, Muscat",2.0,126
Residential Land,30000,"Al Qabil, Al Sharqiya",,594
Residential Land,42000,"Al Maabilah, Muscat",,400
Apartment,65000,"Muscat Hills, Muscat",1.0,91
Villa,180000,"Al Hail, Muscat",7.0,369
Villa,514755,"Yiti, Muscat",4.0,170
Apartment,45000,"Al Maabilah, Muscat",4.0,193
Residential Land,19000,"Barka, Al Batinah",,600
Apartment,200000,"Qantab, Muscat",2.0,200
Villa,1406000,"The Wave (Almouj), Muscat",6.0,907
Residential Land,130000,"Al Maabilah, Muscat",,797
Residential Land,10000,"Barka, Al Batinah",,611
Apartment,125000,"Qantab, Muscat",2.0,106
Villa,92000,"Al Maabilah, Muscat",4.0,355
Apartment,50510,"Sultan Haitham City, Muscat",1.0,67
Residential Land,3000,"Suwaiq, Al Batinah",,600
Villa,415000,"The Wave (Almouj), Muscat",6.0,600
Villa,95000,"Salalah, Dhofar",8.0,600
Apartment,39000,"Bosher, Muscat",2.0,888
Residential Land,95000,"Al Rusayl, Muscat",,1
Apartment,55000,"Qurum, Muscat",3.0,120
Apartment,75000,"Madinat As Sultan Qaboos, Muscat",2.0,180
Residential Land,50000,"Bidbid, Al Dakhiliya",,400
Apartment,58000,"Al Sifah, Muscat",1.0,76
Residential Land,20000,"Al Buraimi, Al Buraimi",,500
Apartment,95840,"Al Maabilah, Muscat",3.0,138
Residential Land,28000,"Barka, Al Batinah",,300
Villa,86500,"Al Maabilah, Muscat",8.0,382
Residential Land,5600,"Barka, Al Batinah",,611
Villa,338552,"Salalah, Dhofar",4.0,243
Villa,390000,"Muscat Hills, Muscat",4.0,450
Villa,180000,"Bosher, Muscat",4.0,350
Villa,302000,"The Wave (Almouj), Muscat",3.0,269
Apartment,80000,"Muscat Hills, Muscat",1.0,105
Villa,120000,"Al Mawaleh, Muscat",5.0,370
Residential Land,3000,"Suwaiq, Al Batinah",,600
Villa,68000,"Salalah, Dhofar",1.0,76
Apartment,156000,"The Wave (Almouj), Muscat",2.0,131
Residential Land,56000,"Barka, Al Batinah",,600
Villa,160000,"Ansab, Muscat",6.0,300
Apartment,245500,"The Wave (Almouj), Muscat",2.0,145
Villa,45000,"Al Buraimi, Al Buraimi",6.0,600
Residential Land,6000,"Ibri, Al Dhahirah",,738
Residential Land,250,"Nizwa, Al Dakhiliya",,500
Villa,335825,"Salalah, Dhofar",4.0,234
Residential Land,53000,"Al Seeb, Muscat",,608
Villa,60000,"Saham, Al Batinah",3.0,3
Apartment,47000,"Bosher, Muscat",3.0,90
Residential Land,15000,"Sohar, Al Batinah",,300
Villa,43000,"Al Amarat, Muscat",3.0,224
Residential Land,65000,"Sohar, Al Batinah",,1
Residential Land,9500,"Al Mudaibi, Al Sharqiya",,632
Residential Land,19500,"Al Amarat, Muscat",,600
Residential Land,79990,"Salalah, Dhofar",,600
Residential Land,2600,"Ibri, Al Dhahirah",,600
Villa,165000,"Salalah, Dhofar",2.0,131
Apartment,15000,"Muscat - Other, Muscat",1.0,40
Apartment,23500,"Al Maabilah, Muscat",2.0,86
Apartment,30000,"Bosher, Muscat",1.0,70
Residential Land,3000000,"Ghala, Muscat",,16
Residential Land,10500,"Saham, Al Batinah",,600
Villa,326456,"Yiti, Muscat",4.0,286
Villa,269290,"Yiti, Muscat",3.0,124
Residential Land,9500,"Izki, Al Dakhiliya",,600
Apartment,74830,"Al Maabilah, Muscat",2.0,109
Villa,1406000,"The Wave (Almouj), Muscat",6.0,907
Villa,229766,"Yiti, Muscat",3.0,256
Residential Land,15000,"Sohar, Al Batinah",,300
Residential Land,51900,"Al Amarat, Muscat",,800
Apartment,30000,"Barka, Al Batinah",2.0,114
Residential Land,250000,"Saham, Al Batinah",,1
Residential Land,250000,"Al Buraimi, Al Buraimi",,547
Residential Land,200000,"Mahut, Al Wusta",,1
Residential Land,300,"Al Duqum, Al Wusta",,30
Villa,167000,"Salalah, Dhofar",2.0,121
Apartment,135000,"Madinat As Sultan Qaboos, Muscat",3.0,273
Villa,450000,"Qurum, Muscat",5.0,459
Villa,4200000,"The Wave (Almouj), Muscat",6.0,1
Residential Land,90000,"Al Seeb, Muscat",,1
Villa,115000,"Ansab, Muscat",5.0,340
Apartment,35000,"Bosher, Muscat",3.0,76
Residential Land,120000,"Bosher, Muscat",,2
Villa,55000,"Salalah, Dhofar",4.0,170
Residential Land,69000,"Al Hail, Muscat",,563
Residential Land,7500,"Qurayyat, Muscat",,600
Villa,120000,"Al Maabilah, Muscat",6.0,410
Villa,480000,"The Wave (Almouj), Muscat",6.0,459
Villa,175000,"Sultan Haitham City, Muscat",4.0,333
Residential Land,8900,"Sohar, Al Batinah",,600
Villa,573300,"The Wave (Almouj), Muscat",5.0,549
Residential Land,18000,"Wadi Al Ma'awal, Al Batinah",,618
Residential Land,21000,"Shinas, Al Batinah",,2
Villa,40000,"Al Amarat, Muscat",10.0,400
Chalet,170000,"Al Sifah, Muscat",2.0,140
Apartment,85000,"Al Sifah, Muscat",2.0,120
Apartment,140000,"Al Sifah, Muscat",2.0,163
Villa,180000,"Al Mawaleh, Muscat",6.0,600
Villa,625000,"Al Mawaleh, Muscat",12.0,990
Apartment,36000,Dhofar,2.0,82
Villa,635000,"The Wave (Almouj), Muscat",5.0,667
Apartment,39000,"Bosher, Muscat",2.0,99
Villa,4410000,"The Wave (Almouj), Muscat",6.0,1
Residential Land,43000,"Ruwi, Muscat",,226
Residential Land,6000,"Ibri, Al Dhahirah",,738
Villa,78000,"Al Maabilah, Muscat",6.0,337
Residential Land,48000,"Nakhl, Al Batinah",,500
Residential Land,19000,"Sur, Al Sharqiya",,630
Residential Land,15000,"Sohar, Al Batinah",,300
Villa,59400,"Sohar, Al Batinah",4.0,322
Residential Land,100,"Masira, Al Sharqiya",,660
Residential Land,300,"Jalan Bani Buhassan, Al Sharqiya",,1
Apartment,35336,"Ghala, Muscat",1.0,88
Residential Land,4000,"Suwaiq, Al Batinah",,600
Residential Land,28500,"Barka, Al Batinah",,1
Apartment,190000,"The Wave (Almouj), Muscat",2.0,150
Apartment,245000,"The Wave (Almouj), Muscat",2.0,223
Apartment,10950,"Al Seeb, Muscat",1.0,48
Villa,1100000,"Qantab, Muscat",5.0,750
Apartment,36000,"Bosher, Muscat",3.0,112
Villa,370000,"The Wave (Almouj), Muscat",6.0,509
Villa,70000,"Ibra, Al Sharqiya",5.0,580
Residential Land,1000000,"Al Amarat, Muscat",,600
Apartment,70000,"Muscat Hills, Muscat",2.0,100
Villa,170000,"Yiti, Muscat",3.0,125
Apartment,60000,"Muscat Hills, Muscat",1.0,71
Residential Land,5000,"Saham, Al Batinah",,600
Residential Land,6000,"Al Masn'a, Al Batinah",,613
Villa,338956,"Salalah, Dhofar",4.0,243
Villa,370000,"Al Mawaleh, Muscat",12.0,711
Apartment,73000,"Al Sifah, Muscat",1.0,90
Villa,1800000,"The Wave (Almouj), Muscat",6.0,933
Apartment,110000,"Al Sifah, Muscat",2.0,121
Residential Land,460000,"Al Hail, Muscat",,710
Residential Land,100,"Bidiya, Al Sharqiya",,450
Residential Land,7500,"Ibra, Al Sharqiya",,962
Villa,67000,"Al Maabilah, Muscat",4.0,338
Residential Land,105000,"Al Ghubrah, Muscat",,566
Villa,385380,"Yiti, Muscat",3.0,128
Residential Land,33900,"Al Maabilah, Muscat",,600
Chalet,70000,"Al Amarat, Muscat",7.0,600
Villa,1490000,"The Wave (Almouj), Muscat",6.0,933
Apartment,45000,"Qurum, Muscat",2.0,103
Villa,70000,"Barka, Al Batinah",5.0,320
Apartment,56000,"Al Sifah, Muscat",1.0,77
Villa,456000,"Barr Al Jissah, Muscat",4.0,498
Villa,165000,"Al Hail, Muscat",3.0,857
Villa,950000,"Qantab, Muscat",5.0,1
Residential Land,23000,"Al 'Awabi, Al Batinah",,287
Residential Land,275000,"Barka, Al Batinah",,10
Villa,140000,"Azaiba, Muscat",5.0,300
Apartment,41000,"Al Khoud, Muscat",,56
Villa,220000,"Al Hail, Muscat",5.0,900
Villa,1506534,"Yiti, Muscat",5.0,487
Villa,274596,"Yiti, Muscat",4.0,260
Residential Land,70000,"Al Masn'a, Al Batinah",,11
Apartment,125000,"The Wave (Almouj), Muscat",2.0,130
Villa,49900,"Yunqul, Al Dhahirah",6.0,517
Residential Land,9000,"Qurayyat, Muscat",,600
Villa,950000,"Qantab, Muscat",5.0,750
Apartment,187500,"Qantab, Muscat",3.0,175
Apartment,178500,"Qantab, Muscat",3.0,170
Apartment,185000,"Qantab, Muscat",3.0,165
Residential Land,95000,"Al Khoud, Muscat",,615
Villa,950000,"The Wave (Almouj), Muscat",6.0,907
Villa,670000,"The Wave (Almouj), Muscat",5.0,455
Residential Land,200000,"Al Masn'a, Al Batinah",,27
Residential Land,500,"Ghala, Muscat",,2
Residential Land,6000,"Al Amarat, Muscat",,812
Villa,175000,"Al Maabilah, Muscat",4.0,333
Villa,281101,"Yiti, Muscat",4.0,257
Villa,241255,"Yiti, Muscat",4.0,256
Apartment,52500,"Qurum, Muscat",2.0,100
Residential Land,7200,"Al Masn'a, Al Batinah",,602
Villa,310000,"The Wave (Almouj), Muscat",3.0,247
Apartment,77015,"Muscat Hills, Muscat",1.0,108
Residential Land,33000,"Sohar, Al Batinah",,1
Residential Land,25000,"Sumail, Al Dakhiliya",,618
Villa,175000,"Al Mawaleh, Muscat",4.0,775
Villa,20000,"Barka, Al Batinah",3.0,180
Villa,137000,"Al Khoud, Muscat",4.0,420
Villa,230000,"Al Khoud, Muscat",7.0,636
Villa,63000,"Al Maabilah, Muscat",5.0,300
Apartment,78000,"Muscat Hills, Muscat",2.0,110
Residential Land,20000,"Al Amarat, Muscat",,550
Apartment,187500,"Qantab, Muscat",3.0,171
Residential Land,7500,"Sumail, Al Dakhiliya",,600
Residential Land,11000,"Izki, Al Dakhiliya",,600
Apartment,167680,"Barr Al Jissah, Muscat",1.0,43
Apartment,71917,"Muscat Hills, Muscat",1.0,108
Apartment,160000,"The Wave (Almouj), Muscat",2.0,127
Residential Land,95000,"Al Rusayl, Muscat",,1
Residential Land,5200,"Ibri, Al Dhahirah",,1
Villa,455617,"Yiti, Muscat",4.0,506
Villa,1215385,"Yiti, Muscat",4.0,315
Villa,330000,"The Wave (Almouj), Muscat",3.0,256
Residential Land,14500,"Barka, Al Batinah",,611
Villa,71000,"Al Maabilah, Muscat",5.0,300
Residential Land,85000,"Ibri, Al Dhahirah",,1
Apartment,70000,"Al Sifah, Muscat",1.0,91
Apartment,83461,"Muscat Hills, Muscat",3.0,132
Apartment,225000,"The Wave (Almouj), Muscat",2.0,100
Villa,165000,"Al Hail, Muscat",4.0,859
Villa,62000,"Barka, Al Batinah",7.0,400
Apartment,54000,"Salalah, Dhofar",1.0,53
Apartment,49000,"Salalah, Dhofar",1.0,60
Apartment,236643,"Al Khoud, Muscat",4.0,333
Apartment,76000,"Muscat Hills, Muscat",2.0,118
Apartment,44000,"Al Sifah, Muscat",1.0,60
Villa,370000,"Qurum, Muscat",9.0,800
Residential Land,33000,"Sohar, Al Batinah",,1
Residential Land,11000,"Nizwa, Al Dakhiliya",,732
Residential Land,25500,"Suwaiq, Al Batinah",,2
Apartment,80000,"Qantab, Muscat",1.0,86
Apartment,133000,"Qantab, Muscat",2.0,138
Residential Land,7700,"Al Buraimi, Al Buraimi",,631
Residential Land,18000,"Nizwa, Al Dakhiliya",,750
Apartment,220000,"The Wave (Almouj), Muscat",2.0,122
Apartment,82000,"The Wave (Almouj), Muscat",1.0,61
Villa,1010,"Bosher, Muscat",8.0,600
Residential Land,10000,"Ibri, Al Dhahirah",,100
Apartment,50000,"Al Maabilah, Muscat",4.0,170
Residential Land,6000,"Bahla, Al Dakhiliya",,600
Apartment,100000,"Salalah, Dhofar",1.0,89
Apartment,50070,"Al Maabilah, Muscat",1.0,70
Residential Land,7300,"Al Rustaq, Al Batinah",,600
Chalet,60000,"Barka, Al Batinah",2.0,135
Residential Land,5500,"Bidbid, Al Dakhiliya",,675
Residential Land,220000,"Al Amarat, Muscat",,2
Apartment,199000,"Qantab, Muscat",3.0,171
Villa,32000,"Saham, Al Batinah",4.0,200
Apartment,19900,"Ruwi, Muscat",2.0,85
Residential Land,250000,"Al Seeb, Muscat",,9
Villa,750000,"The Wave (Almouj), Muscat",7.0,823
Apartment,212000,Muscat,3.0,212
Apartment,99750,"The Wave (Almouj), Muscat",1.0,107
Apartment,28000,"Al Ghubrah, Muscat",2.0,79
Residential Land,9000,"Ibri, Al Dhahirah",,674
Apartment,135000,"Qantab, Muscat",2.0,133
Chalet,42000,"Sumail, Al Dakhiliya",2.0,170
Apartment,48000,"Qurum, Muscat",2.0,100
Villa,151000,"Bosher, Muscat",3.0,235
Residential Land,13000,"Ibra, Al Sharqiya",,630
Apartment,131500,"Qantab, Muscat",2.0,133
Apartment,89000,"Qantab, Muscat",1.0,84
Villa,72000,"Salalah, Dhofar",1.0,78
Residential Land,90000,"Al Mawaleh, Muscat",,600
Villa,66000,"Al Amarat, Muscat",5.0,308
Villa,580000,"The Wave (Almouj), Muscat",5.0,427
Residential Land,28000,"Suwaiq, Al Batinah",,1
Apartment,180000,"The Wave (Almouj), Muscat",3.0,207
Residential Land,8000,"Saham, Al Batinah",,600
Residential Land,48000,"Al Mudaibi, Al Sharqiya",,15
Apartment,51500,"Bosher, Muscat",1.0,68
Villa,85000,"Al Amarat, Muscat",5.0,330
Villa,37500,"Al Masn'a, Al Batinah",3.0,217
Residential Land,450000,"Muscat - Other, Muscat",,906
Residential Land,95000,"Al Hail, Muscat",,770
Residential Land,59000,"Al Maabilah, Muscat",,640
Residential Land,24600,"Barka, Al Batinah",,630
Apartment,24000,"Al Amarat, Muscat",3.0,104
Apartment,75000,"Muscat Hills, Muscat",2.0,80
Apartment,133000,"Qantab, Muscat",2.0,133
Residential Land,3400,"Al Rustaq, Al Batinah",,500
Apartment,40000,"Salalah, Dhofar",,50
Residential Land,8500,"Nizwa, Al Dakhiliya",,900
Residential Land,98000,"Azaiba, Muscat",,440
Villa,66000,"Al Amarat, Muscat",3.0,255
Residential Land,2500,"Al Khaboura, Al Batinah",,600
Apartment,122000,"Qantab, Muscat",2.0,128
Residential Land,5000,"Al Sinainah, Al Buraimi",,969
Villa,195000,"The Wave (Almouj), Muscat",3.0,202
Residential Land,19000,"Barka, Al Batinah",,600
Villa,233300,"Al Maabilah, Muscat",5.0,600
Villa,17000,"Mirbat, Dhofar",2.0,450
Villa,87000,"Barka, Al Batinah",6.0,653
Residential Land,20000,"Sumail, Al Dakhiliya",,600
Apartment,78870,"Al Khoud, Muscat",1.0,102
Villa,72000,"Al Sifah, Muscat",1.0,90
Villa,265000,"Al Sifah, Muscat",2.0,129
Residential Land,37000,"Al Rustaq, Al Batinah",,603
Residential Land,13000,"Al Rustaq, Al Batinah",,600
Apartment,250000,"The Wave (Almouj), Muscat",3.0,150
Residential Land,23000,"Sohar, Al Batinah",,300
Residential Land,135,"Al Mawaleh, Muscat",,605
Residential Land,9000,"Saham, Al Batinah",,602
Residential Land,28000,"Al Amarat, Muscat",,910
Residential Land,95000,"Saham, Al Batinah",,1
Apartment,100000,"The Wave (Almouj), Muscat",1.0,87
Villa,53000,"Al Wadi Al Kabir, Muscat",4.0,300
Villa,1000,"Saham, Al Batinah",1.0,1
Residential Land,43000,"Al Amarat, Muscat",,500
Residential Land,650000,"Al Mawaleh, Muscat",,1
Residential Land,20000,"Ibri, Al Dhahirah",,799
Residential Land,2000,"Al Seeb, Muscat",,5
Residential Land,170000,"Bosher, Muscat",,783
Villa,48000,"Sumail, Al Dakhiliya",5.0,240
Apartment,62000,"Muscat Hills, Muscat",1.0,65
Apartment,165000,"Qantab, Muscat",2.0,142
Villa,500000,"Barr Al Jissah, Muscat",4.0,389
Residential Land,13000,"Dima and Al Taaiyin, Al Sharqiya",,757
Residential Land,49000,"Saham, Al Batinah",,1
Residential Land,16000,"Qurayyat, Muscat",,600
Residential Land,5000,"Al Khaboura, Al Batinah",,630
Apartment,50510,"Sultan Haitham City, Muscat",1.0,67
Residential Land,24000,"Al Amarat, Muscat",,1
Residential Land,90000,"Al Khoud, Muscat",,600
Residential Land,24000,"Ibri, Al Dhahirah",,1
Chalet,140000,"Qurayyat, Muscat",3.0,2
Apartment,47300,"Al Khoud, Muscat",1.0,55
Residential Land,5000,"Al Amarat, Muscat",,600
Residential Land,20000,"Saham, Al Batinah",,791
Residential Land,9500,"Shinas, Al Batinah",,600
Apartment,175000,"The Wave (Almouj), Muscat",2.0,224
Apartment,90000,"Al Khuwair, Muscat",2.0,155
Residential Land,18000,"Dhank, Al Dhahirah",,480
Apartment,75000,"Madinat As Sultan Qaboos, Muscat",3.0,153
Villa,52000,"Barka, Al Batinah",4.0,260
Villa,160000,"Al Mawaleh, Muscat",11.0,782
Villa,170000,"Al Mawaleh, Muscat",8.0,500
Residential Land,11200,"Al Sifah, Muscat",,600
Residential Land,23000,"Al Khaboura, Al Batinah",,2
Villa,183492,"Yiti, Muscat",3.0,183
Residential Land,30000,"Bidbid, Al Dakhiliya",,600
Villa,456000,"Qantab, Muscat",4.0,498
Villa,38000,"Al Amarat, Muscat",3.0,140
Residential Land,25500,"Suwaiq, Al Batinah",,1
Apartment,95000,"Muscat Hills, Muscat",2.0,142
Residential Land,50000,"Al Maabilah, Muscat",,800
Villa,212191,"Salalah, Dhofar",2.0,780
Villa,1406000,"The Wave (Almouj), Muscat",6.0,1
Residential Land,41500,"Barka, Al Batinah",,772
Villa,33000,"Al Masn'a, Al Batinah",3.0,156
Residential Land,15000,"Barka, Al Batinah",,664
Villa,76000,"Al Maabilah, Muscat",6.0,300
Residential Land,115,"Al Hail, Muscat",,735
Villa,90000,"Barka, Al Batinah",4.0,700
Villa,170869,"Al Sifah, Muscat",2.0,157
Apartment,133000,"Qantab, Muscat",2.0,133
Apartment,59494,"Al Sifah, Muscat",1.0,51
Villa,197736,"Al Sifah, Muscat",2.0,100
Villa,269290,"Yiti, Muscat",3.0,204
Villa,1406000,"The Wave (Almouj), Muscat",6.0,907
Villa,80000,"Al Maabilah, Muscat",6.0,396
Villa,67000,"Al Amarat, Muscat",7.0,416
Villa,59500,"Sumail, Al Dakhiliya",3.0,280
Residential Land,38000,"Barka, Al Batinah",,1
Residential Land,10300,"Nizwa, Al Dakhiliya",,600
Residential Land,31500,"Barka, Al Batinah",,600
Residential Land,4800,"Izki, Al Dakhiliya",,600
Villa,39999,"Al Qabil, Al Sharqiya",5.0,223
Residential Land,12000,"Qurayyat, Muscat",,603
Residential Land,9000,"Nizwa, Al Dakhiliya",,716
Apartment,89118,"Yiti, Muscat",1.0,50
Villa,98000,"Al Mawaleh, Muscat",4.0,300
Residential Land,15000,"Mahut, Al Wusta",,846
Apartment,46344,"Al Sifah, Muscat",1.0,38
Residential Land,9000,"Thumrait, Dhofar",,1
Residential Land,17000,"Al Amarat, Muscat",,600
Residential Land,4000,"Sohar, Al Batinah",,600
Villa,22000,"Barka, Al Batinah",3.0,400
Residential Land,2900,"Al Buraimi, Al Buraimi",,633
Apartment,135000,"The Wave (Almouj), Muscat",1.0,105
Apartment,143976,"Muscat Hills, Muscat",2.0,110
Apartment,105000,"Muscat Hills, Muscat",1.0,71
Apartment,73000,"Al Khoud, Muscat",2.0,100
Apartment,89500,"Qantab, Muscat",1.0,82
Apartment,48600,"Al Maabilah, Muscat",1.0,70
Villa,83000,"Al Bustan, Muscat",4.0,236
Villa,85000,"Mutrah, Muscat",3.0,354
Villa,220000,"Al Khoud, Muscat",6.0,678
Villa,77000,"Al Amarat, Muscat",6.0,313
Residential Land,10500,"Barka, Al Batinah",,612
Residential Land,3500,"Al Rustaq, Al Batinah",,500
Apartment,125000,"Muscat Hills, Muscat",2.0,172
Apartment,32000,"Al Hail, Muscat",1.0,90
Apartment,81180,"Muscat Hills, Muscat",2.0,123
Apartment,63000,"Al Sifah, Muscat",1.0,77
Residential Land,8500,"Nakhl, Al Batinah",,617
Apartment,53000,"Qurum, Muscat",2.0,102
Villa,525000,"Al Khoud, Muscat",7.0,1
Apartment,89000,"The Wave (Almouj), Muscat",1.0,88
Residential Land,12000,"Sumail, Al Dakhiliya",,658
Villa,95000,"Al Khuwair, Muscat",6.0,462
Residential Land,8500,"Bahla, Al Dakhiliya",,1
Villa,181500,"Bosher, Muscat",3.0,235
Apartment,80000,"Ghala, Muscat",2.0,139
Apartment,145000,"The Wave (Almouj), Muscat",2.0,127
Villa,105000,"Salalah, Dhofar",7.0,648
Apartment,29500,"Al Hail, Muscat",1.0,65
Apartment,99750,"The Wave (Almouj), Muscat",1.0,107
Residential Land,50000,"Misfah, Muscat",,600
Apartment,70000,"Muscat Hills, Muscat",2.0,98
Apartment,52000,"Taqah, Dhofar",1.0,64
Villa,77000,"Al Maabilah, Muscat",4.0,350
Apartment,46000,"Salalah, Dhofar",1.0,61
Residential Land,56000,"Bidbid, Al Dakhiliya",,1
Apartment,75900,"Muscat Hills, Muscat",1.0,115
Residential Land,120000,"Al Duqum, Al Wusta",,500
Villa,135000,"Al Khoud, Muscat",6.0,476
Residential Land,11111,"Nizwa, Al Dakhiliya",,640
