title,price,location,rooms,size
360 m2 More than 6 bedrooms Villa for Sale in Dhofar Salala,"150,000 OMR",", Salala, 928934XX",,360.0
Residential Land for Sale in Al Batinah Nakhl,"10,000 OMR",", Nakhl, 980163XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"50,000 OMR",", Al Rumais, 935944XX",,150.0
Residential Land for Sale in Al Batinah Barka,"22,000 OMR",", Barka, 799998XX",,150.0
130 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"40,000 OMR",", Al Maabilah, 973414XX",,130.0
100 m2 1 Bedroom Apartments for Sale in Muscat Al-Hail,"300,000 OMR",", Al-Hail, 762583XX",,100.0
272 m2 3 Bedrooms Villa for Sale in Muscat Azaiba,"135,000 OMR",", Azaiba, 715864XX",,272.0
280 m2 3 Bedrooms Townhouse for Sale in Al Batinah Sohar,"42,000 OMR",", Sohar, 982038XX",,280.0
مبنى للبيع,"55,000 OMR",", Al Maabilah, 957056XX",,51.0
Residential Land for Sale in Muscat Amerat,"6,500 OMR",", Amerat, 944987XX",,150.0
Residential Land for Sale in Muscat Seeb,"11,500 OMR",", Seeb, 771267XX",,150.0
مطعم للبيع,"6,000 OMR",", Sumail, 799979XX",,300.0
200 m2 4 Bedrooms Townhouse for Sale in Al Batinah Al Khaboura,"20,000 OMR",", Al Khaboura, 990679XX",,200.0
500 m2 More than 6 bedrooms Townhouse for Sale in Dhofar Salala,"67,000 OMR",", Salala, 954170XX",,500.0
Residential Land for Sale in Al Dakhiliya Bahla,"12,600 OMR",", Bahla, 955827XX",,150.0
Residential Land for Sale in Muscat Seeb,"5,400 OMR",", Seeb, 987778XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"54,000 OMR",", Al Maabilah, 987778XX",,150.0
Commercial Land for Sale in Al Dakhiliya Nizwa,"29,000 OMR",", Nizwa, 940752XX",,150.0
140 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"45,000 OMR",", Al Maabilah, 977700XX",,140.0
Residential Land for Sale in Al Batinah Barka,"9,900 OMR",", Barka, 977700XX",,150.0
Commercial Land for Sale in Al Batinah Nakhl,"22,000 OMR",", Nakhl, 977700XX",,150.0
Residential Land for Sale in Muscat Amerat,"10,400 OMR",", Amerat, 985424XX",,150.0
60 m2 1 Bedroom Apartments for Sale in Muscat Al Khoud,"27,000 OMR",", Al Khoud, 913131XX",,60.0
محل للبيع 65متر في الخوض السادسة قرب دوار الجامعة,"57,000 OMR",", Al Khoud, 990134XX",,64.0
Residential Land for Sale in Al Dakhiliya Bahla,"10,500 OMR",", Bahla, 965585XX",,150.0
Residential Land for Sale in Al Batinah Barka,"24,000 OMR",", Barka, 985568XX",,150.0
2 Bedrooms Farms for Sale in Al Batinah Barka,"43,000 OMR",", Barka, 950572XX",,120.0
526 m2 More than 6 bedrooms Villa for Sale in Muscat Al Maabilah,"155,000 OMR",", Al Maabilah, 977191XX",,526.0
418 m2 5 Bedrooms Villa for Sale in Muscat Al Khoud,"155,000 OMR",", Al Khoud, 905099XX",,418.0
436 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"142,000 OMR",", Al Khoud, 905022XX",,436.0
441 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"128,000 OMR",", Al Khoud, 905022XX",,441.0
83 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,"32,500 OMR",", Al Khoud, 905099XX",,83.0
Residential Land for Sale in Al Batinah Barka,"20,500 OMR",", Barka, 913577XX",,150.0
Mixed Use Land for Sale in Al Dhahirah Ibri,"39,000 OMR",", Ibri, 991998XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"45,000 OMR",", Al Maabilah, 774111XX",,150.0
55 m2 1 Bedroom Apartments for Sale in Muscat Al Maabilah,"17,000 OMR",", Al Maabilah, 913131XX",,55.0
Residential Land for Sale in Al Batinah Al Masnaah,"19,500 OMR",", Al Masnaah, 985568XX",,150.0
Mixed Use Land for Sale in Al Batinah Shinas,"9,000 OMR",", Shinas, 796962XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"25,500 OMR",", Al Masnaah, 985568XX",,150.0
82 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"34,000 OMR",", Ghala, 933322XX",,82.0
412 m2 5 Bedrooms Villa for Sale in Dhofar Salala,"90,000 OMR",", Salala, 992922XX",,412.0
330 m2 4 Bedrooms Townhouse for Sale in Muscat Other,"130,000 OMR",", Other, 961121XX",,330.0
وحدة تجارية للبيع,"24,500 OMR",", Ansab, 911746XX",,34.0
106 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,"42,000 OMR",", Al Khoud, 933322XX",,106.0
500 m2 4 Bedrooms Townhouse for Sale in Al Dakhiliya Nizwa,"77,000 OMR",", Nizwa, 918198XX",,500.0
Residential Land for Sale in Muscat Al Maabilah,"57,000 OMR",", Al Maabilah, 991216XX",,150.0
Residential Land for Sale in Al Batinah Nakhl,"5,500 OMR",", Nakhl, 989909XX",,150.0
Exclusive Furnished 3-Bedroom Villa for Sale in Hawana Salalah,"254,000 OMR",", Salala, 919595XX",,610.0
Residential Land for Sale in Muscat Seeb,"31,000 OMR",", Seeb, 799998XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"10,000 OMR",", Al Masnaah, 995595XX",,150.0
114 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,"53,000 OMR",", Bosher, 933322XX",,114.0
Residential Land for Sale in Muscat Quriyat,"5,000 OMR",", Quriyat, 928176XX",,150.0
300 m2 5 Bedrooms Villa for Sale in Dhofar Salala,"69,000 OMR",", Salala, 923922XX",,300.0
Residential Land for Sale in Al Batinah Barka,"1,000 OMR",", Barka, 970868XX",,150.0
780 m2 More than 6 bedrooms Villa for Sale in Muscat Seeb,"187,000 OMR",", Seeb, 977777XX",,780.0
Residential Land for Sale in Muscat Ansab,"140,000 OMR",", Ansab, 977788XX",,150.0
365 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mawaleh,"110,000 OMR",", Al Mawaleh, 905099XX",,365.0
274 m2 4 Bedrooms Townhouse for Sale in Muscat Seeb,"75,000 OMR",", Seeb, 992330XX",,274.0
Residential Land for Sale in Muscat Bosher,"122,000 OMR",", Bosher, 719685XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"58,000 OMR",", Al Maabilah, 906950XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"95,000 OMR",", Al Maabilah, 767000XX",,150.0
Farm Land for Sale in Al Batinah Al Masnaah,"135,000 OMR",", Al Masnaah, 997764XX",,150.0
Residential Land for Sale in Muscat Amerat,"29,500 OMR",", Amerat, 938605XX",,150.0
220 m2 3 Bedrooms Townhouse for Sale in Al Batinah Saham,"37,000 OMR",", Saham, 947008XX",,220.0
Residential Land for Sale in Muscat Al Maabilah,"55,000 OMR",", Al Maabilah, 906950XX",,150.0
300 m2 4 Bedrooms Townhouse for Sale in Al Batinah Al Rumais,"53,000 OMR",", Al Rumais, 773010XX",,300.0
Residential Land for Sale in Muscat Al Khoud,"86,000 OMR",", Al Khoud, 799919XX",,150.0
Residential Land for Sale in Muscat Seeb,"40,000 OMR",", Seeb, 906950XX",,150.0
Commercial Land for Sale in Muscat Azaiba,"950,000 OMR",", Azaiba, 928545XX",,150.0
Residential Land for Sale in Muscat Al Mawaleh,"117,000 OMR",", Al Mawaleh, 938605XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"13,500 OMR",", Sumail, 922628XX",,150.0
Residential Land for Sale in Al Batinah Barka,"10,600 OMR",", Barka, 771267XX",,150.0
Residential Land for Sale in Al Batinah Saham,"7,000 OMR",", Saham, 923256XX",,150.0
94 m2 2 Bedrooms Apartments for Sale in Muscat Bosher,"40,000 OMR",", Bosher, 711009XX",,94.0
Residential Land for Sale in Muscat Al Mawaleh,"40,000 OMR",", Al Mawaleh, 799998XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"65,000 OMR",", Al Maabilah, 974243XX",,150.0
Residential Land for Sale in Muscat Ansab,"140,000 OMR",", Ansab, 766000XX",,150.0
D ارض سكنيه في العقدة,"11,200 OMR",", Barka, 977940XX",,150.0
Dارض سكنية في الفليج معموره بمساحة واسعه,"15,000 OMR",", Barka, 977940XX",,150.0
Villa for Sale near Muscat Mall,"99,000 OMR",", Al Maabilah, 954364XX",,400.0
Residential Land for Sale in Al Batinah Barka,"12,000 OMR",", Barka, 977940XX",,150.0
Residential Land for Sale in Al Dhahirah Dhank,"8,000 OMR",", Dhank, 932925XX",,150.0
Residential Land for Sale in Muscat Al Jafnayn,"42,000 OMR",", Al Jafnayn, 965260XX",,150.0
266 m2 4 Bedrooms Villa for Sale in Al Batinah Barka,"46,000 OMR",", Barka, 768855XX",,266.0
Industrial Land for Sale in Al Dakhiliya Izki,"22,000 OMR",", Izki, 940752XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"5,900 OMR",", Al Masnaah, 977788XX",,150.0
Residential Land for Sale in Muscat Seeb,"88,000 OMR",", Seeb, 799899XX",,150.0
Residential Land for Sale in Muscat Amerat,"27,000 OMR",", Amerat, 799899XX",,150.0
Residential Land for Sale in Al Batinah Saham,"6,500 OMR",", Saham, 953956XX",,150.0
Residential Land for Sale in Al Batinah Barka,"17,000 OMR",", Barka, 977922XX",,150.0
Cafe shop for sale,"3,500 OMR",", Al Mawaleh, 981531XX",,50.0
125 m2 2 Bedrooms Townhouse for Sale in Al Batinah Liwa,"45,000 OMR",", Liwa, 965998XX",,125.0
Residential Land for Sale in Al Batinah Rustaq,"6,000 OMR",", Rustaq, 725363XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"31,000 OMR",", Al Rumais, 977981XX",,150.0
More than 6 bedrooms Farms for Sale in Al Batinah Barka,"138,000 OMR",", Barka, 998877XX",,800.0
Dمخطط واحة الرميس السكني  فرصه للتملك و الاستثمار,"10,000 OMR",", Al Rumais, 977940XX",,150.0
Residential Land for Sale in Al Batinah Saham,"35,000 OMR",", Saham, 911330XX",,150.0
Residential Land for Sale in Al Batinah Barka,"15,000 OMR",", Barka, 927636XX",,150.0
Residential Land for Sale in Al Dakhiliya Bahla,"7,500 OMR",", Bahla, 955759XX",,150.0
Farm Land for Sale in Al Dakhiliya Bahla,"10,000 OMR",", Bahla, 955759XX",,150.0
322 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,"59,000 OMR",", Barka, 966901XX",,322.0
302 m2 4 Bedrooms Villa for Sale in Al Batinah Al Rumais,"63,000 OMR",", Al Rumais, 966901XX",,302.0
295 m2 More than 6 bedrooms Villa for Sale in Al Batinah Barka,"57,500 OMR",", Barka, 966901XX",,295.0
Residential Land for Sale in Al Sharqiya Dima and Al Taaiyin,"11,000 OMR",", Dima and Al Taaiyin, 972762XX",,150.0
Residential Land for Sale in Muscat Amerat,"12,800 OMR",", Amerat, 993603XX",,150.0
Residential Land for Sale in Al Batinah Barka,"20,500 OMR",", Barka, 977940XX",,150.0
Residential Land for Sale in Muscat Amerat,"9,200 OMR",", Amerat, 993603XX",,150.0
Commercial Land for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Al Batinah Barka,"37,500 OMR",", Barka, 965260XX",,150.0
135 m2 3 Bedrooms Townhouse for Sale in Al Dhahirah Ibri,"23,000 OMR",", Ibri, 911850XX",,135.0
Residential Land for Sale in Al Sharqiya Al Mudaibi,"4,700 OMR",", Al Mudaibi, 975627XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"18,000 OMR",", Sumail, 932850XX",,150.0
Residential Land for Sale in Muscat Halban,"29,500 OMR",", Halban, 799998XX",,150.0
Residential Land for Sale in Muscat Amerat,"10,000 OMR",", Amerat, 926559XX",,150.0
383 m2 More than 6 bedrooms Villa for Sale in Muscat Ansab,"147,000 OMR",", Ansab, 961050XX",,383.0
Residential Land for Sale in Al Batinah Al Masnaah,"2,800 OMR",", Al Masnaah, 949377XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"15,500 OMR",", Al Rumais, 920888XX",,150.0
Residential Land for Sale in Al Sharqiya Sur,"4,600 OMR",", Sur, 970443XX",,150.0
Residential Land for Sale in Al Batinah Saham,"10,500 OMR",", Saham, 950766XX",,150.0
390 m2 More than 6 bedrooms Townhouse for Sale in Muscat Al Khuwair,"85,000 OMR",", Al Khuwair, 719125XX",,390.0
Residential Land for Sale in Al Batinah Al Masnaah,"7,100 OMR",", Al Masnaah, 993603XX",,150.0
Residential Land for Sale in Muscat Al-Hail,"78,000 OMR",", Al-Hail, 990031XX",,150.0
Residential Land for Sale in Muscat Al Khoud,"73,000 OMR",", Al Khoud, 773335XX",,150.0
Commercial Land for Sale in Buraimi Al Buraimi,"6,000 OMR",", Al Buraimi, 925125XX",,150.0
91 m2 2 Bedrooms Apartments for Sale in Muscat Al Mawaleh,"40,950 OMR",", Al Mawaleh, 955999XX",,91.0
Residential Land for Sale in Muscat Al Maabilah,"29,000 OMR",", Al Maabilah, 799998XX",,150.0
226 m2 3 Bedrooms Townhouse for Sale in Al Batinah Rustaq,"39,000 OMR",", Rustaq, 911907XX",,226.0
محل للإيجار او البيع,"150,000 OMR",", Al Maabilah, 966700XX",,20.0
Residential Land for Sale in Al Batinah Saham,"9,000 OMR",", Saham, 962405XX",,150.0
60 m2 1 Bedroom Apartments for Sale in Muscat Seeb,"27,000 OMR",", Seeb, 955999XX",,60.0
Residential Land for Sale in Muscat Al-Hail,"190,000 OMR",", Al-Hail, 799998XX",,150.0
محل تجاري للبيع في المعبيله قريب من مطعم الشيف السعودي 5دقائق من مسقط مول بالاقساط علي 36 شهر,"21,500 OMR",", Al Maabilah, 969317XX",,25.0
220 m2 3 Bedrooms Townhouse for Sale in Al Batinah Shinas,"38,000 OMR",", Shinas, 947008XX",,220.0
278 m2 4 Bedrooms Villa for Sale in Muscat Amerat,"55,600 OMR",", Amerat, 979989XX",,278.0
Residential Land for Sale in Al Batinah Shinas,"14,500 OMR",", Shinas, 717100XX",,150.0
Residential Land for Sale in Muscat Al Khoud,"128,000 OMR",", Al Khoud, 767000XX",,150.0
360 m2 5 Bedrooms Townhouse for Sale in Al Sharqiya Al Mudaibi,"99,000 OMR",", Al Mudaibi, 921186XX",,360.0
500 m2 More than 6 bedrooms Villa for Sale in Muscat Bosher,"189,000 OMR",", Bosher, 973414XX",,500.0
Residential Land for Sale in Dhofar Salala,"15,000 OMR",", Salala, 963505XX",,150.0
Commercial Land for Sale in Muscat Ghala,"165,000 OMR",", Ghala, 938605XX",,150.0
Residential Land for Sale in Al Batinah Barka,"31,000 OMR",", Barka, 977940XX",,150.0
Residential Land for Sale in Muscat Al Jafnayn,"185,000 OMR",", Al Jafnayn, 981106XX",,150.0
‎محل عصائر و ايس كريم للبيع – موقع مميز في الغبرة,"10,000 OMR",", Ghubrah, 949661XX",,50.0
Residential Land for Sale in Muscat Amerat,"8,800 OMR",", Amerat, 992510XX",,150.0
118 m2 2 Bedrooms Apartments for Sale in Muscat Azaiba,"48,000 OMR",", Azaiba, 919113XX",,118.0
Residential Land for Sale in Al Dhahirah Ibri,"7,000 OMR",", Ibri, 997360XX",,150.0
Residential Land for Sale in Muscat Ansab,"180,000 OMR",", Ansab, 981106XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"18,500 OMR",", Al Rumais, 963066XX",,150.0
449 m2 More than 6 bedrooms Villa for Sale in Dhofar Salala,"110,000 OMR",", Salala, 928478XX",,449.0
Residential Land for Sale in Muscat Amerat,"7,300 OMR",", Amerat, 953065XX",,150.0
تملك مكتبك الآن - مرافق للإستجمام وحوض سباحة في موقع استراتيجي في بوشر بدفعة مقدمة,"47,000 OMR",", Bosher, 933322XX",,74.0
Residential Land for Sale in Muscat Ansab,"145,000 OMR",", Ansab, 766000XX",,150.0
Residential Land for Sale in Al Batinah Sohar,"2,750 OMR",", Sohar, 985665XX",,150.0
Residential Land for Sale in Al Dakhiliya Manah,"12,000 OMR",", Manah, 953962XX",,150.0
Residential Land for Sale in Al Batinah Barka,"35,000 OMR",", Barka, 938605XX",,150.0
Commercial Land for Sale in Al Sharqiya Ibra,"16,500 OMR",", Ibra, 952679XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"137,000 OMR",", Al Maabilah, 906950XX",,150.0
Residential Land for Sale in Al Batinah Saham,"7,500 OMR",", Saham, 972257XX",,150.0
205 m2 3 Bedrooms Villa for Sale in Al Batinah Barka,"55,000 OMR",", Barka, 922100XX",,205.0
Residential Land for Sale in Muscat Seeb,"70,000 OMR",", Seeb, 988969XX",,150.0
Residential Land for Sale in Muscat Bosher,"125,000 OMR",", Bosher, 988969XX",,150.0
381 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"97,000 OMR",", Amerat, 988969XX",,381.0
محل بيع عصاير و اسكريم الخبز,"5,000 OMR",", Manah, 773776XX",,10.0
Residential Land for Sale in Muscat Al Maabilah,"55,000 OMR",", Al Maabilah, 906950XX",,150.0
Residential Land for Sale in Muscat Bosher,"60,000 OMR",", Bosher, 767000XX",,150.0
170 m2 3 Bedrooms Townhouse for Sale in Muscat Hamriya,"30,000 OMR",", Hamriya, 967667XX",,170.0
Residential Land for Sale in Al Wustaa Al Duqum,"18,000 OMR",", Al Duqum, 993169XX",,150.0
Residential Land for Sale in Al Dhahirah Ibri,"6,400 OMR",", Ibri, 991998XX",,150.0
Residential Land for Sale in Al Batinah Barka,"13,000 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Muscat Manumah,"31,000 OMR",", Manumah, 799998XX",,150.0
Building for Sale in Muscat Qurm,"300,000 OMR",", Qurm, 710933XX",,500.0
Residential Land for Sale in Muscat Qurm,"300,000 OMR",", Qurm, 710933XX",,150.0
327 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,"63,500 OMR",", Barka, 981699XX",,327.0
Residential Land for Sale in Al Batinah Al Khaboura,"63,000 OMR",", Al Khaboura, 710933XX",,150.0
Residential Land for Sale in Muscat Amerat,"10,000 OMR",", Amerat, 936534XX",,150.0
Residential Land for Sale in Al Batinah Barka,"23,000 OMR",", Barka, 939364XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"23,500 OMR",", Al Maabilah, 943090XX",,150.0
281 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"54,000 OMR",", Amerat, 928555XX",,281.0
330 m2 More than 6 bedrooms Townhouse for Sale in Al Dhahirah Ibri,"55,000 OMR",", Ibri, 971836XX",,330.0
330 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"71,000 OMR",", Al Maabilah, 993845XX",,330.0
Residential Land for Sale in Buraimi Al Buraimi,"6,800 OMR",", Al Buraimi, 960021XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"5,200 OMR",", Suwaiq, 923997XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"3,200 OMR",", Suwaiq, 923997XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"6,200 OMR",", Suwaiq, 923997XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"39,000 OMR",", Al Maabilah, 953495XX",,150.0
ملحمة معروفة للبيع في قمة النظافة بدخل شهري 1500-2000,"14,000 OMR",", Al Khuwair, 978000XX",,30.0
Residential Land for Sale in Al Batinah Saham,"6,800 OMR",", Saham, 970907XX",,150.0
350 m2 4 Bedrooms Villa for Sale in Muscat Al-Hail,"135,000 OMR",", Al-Hail, 991464XX",,350.0
540 m2 More than 6 bedrooms Villa for Sale in Muscat Qurm,"140,000 OMR",", Qurm, 931435XX",,540.0
95 m2 1 Bedroom Apartments for Sale in Muscat Muscat Hills,"82,000 OMR",", Muscat Hills, 931435XX",,95.0
Residential Land for Sale in Al Batinah Barka,"25,400 OMR",", Barka, 989666XX",,150.0
محل غسيل وكي الملابس Laundry,850 OMR,", Al Masnaah, 985686XX",,10.0
350 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"98,000 OMR",", Al Khoud, 951455XX",,350.0
Residential Land for Sale in Al Sharqiya Al Mudaibi,"2,500 OMR",", Al Mudaibi, 993603XX",,150.0
130 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"37,000 OMR",", Al Maabilah, 973414XX",,130.0
Residential Land for Sale in Al Dhahirah Dhank,"5,600 OMR",", Dhank, 951035XX",,150.0
Farm Land for Sale in Al Batinah Barka,"55,000 OMR",", Barka, 963066XX",,150.0
Residential Land for Sale in Al Dakhiliya Bahla,"4,500 OMR",", Bahla, 962211XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"23,500 OMR",", Sumail, 944832XX",,150.0
Residential Land for Sale in Muscat Ansab,"95,000 OMR",", Ansab, 922949XX",,150.0
Residential Land for Sale in Dhofar Salala,"33,000 OMR",", Salala, 928865XX",,150.0
284 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"70,000 OMR",", Al Maabilah, 925446XX",,284.0
5 Bedrooms Farms for Sale in Al Batinah Barka,"320,000 OMR",", Barka, 984848XX",,530.0
Residential Land for Sale in Al Batinah Rustaq,"21,000 OMR",", Rustaq, 991118XX",,150.0
115 m2 4 Bedrooms Apartments for Sale in Muscat Al Mawaleh,"40,500 OMR",", Al Mawaleh, 964439XX",,115.0
Residential Land for Sale in Al Batinah Al Masnaah,"9,000 OMR",", Al Masnaah, 771339XX",,150.0
Residential Land for Sale in Muscat Halban,"17,000 OMR",", Halban, 944111XX",,150.0
Commercial Land for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 944111XX",,150.0
Residential Land for Sale in Al Batinah Rustaq,"19,500 OMR",", Rustaq, 990993XX",,150.0
Residential Land for Sale in Al Batinah Saham,"11,400 OMR",", Saham, 953100XX",,150.0
Residential Land for Sale in Muscat Ansab,"54,000 OMR",", Ansab, 944111XX",,150.0
Residential Land for Sale in Muscat Madinat As Sultan Qaboos,"14,900 OMR",", Madinat As Sultan Qaboos, 944111XX",,150.0
278 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"65,000 OMR",", Amerat, 710000XX",,278.0
Residential Land for Sale in Muscat Seeb,"190,000 OMR",", Seeb, 955759XX",,150.0
Residential Land for Sale in Muscat Al Khoud,"54,000 OMR",", Al Khoud, 944111XX",,150.0
Residential Land for Sale in Muscat Al Mawaleh,"55,000 OMR",", Al Mawaleh, 955759XX",,150.0
