title,price,location,rooms,size
Residential Land,"2,150,000","Al Rusayl, Muscat",not available,"13,422 Sq. M."
Villa,"485,000","The Wave (Almouj), Muscat",6,545 Sq. M.
Apartment,"220,000","Qantab, Muscat",2,200 Sq. M.
Villa,"400,000","The Wave (Almouj), Muscat",4,525 Sq. M.
Apartment,"125,000","The Wave (Almouj), Muscat",1,83 Sq. M.
Residential Land,"42,000","Barka, Al Batinah",not available,"3,137 Sq. M."
Apartment,"47,000","Sohar, Al Batinah",2,110 Sq. M.
Villa,"340,000","Al Maabilah, Muscat",4,380 Sq. M.
Residential Land,"14,500","Al Amarat, Muscat",not available,687 Sq. M.
Residential Land,"48,000","Al Masn'a, Al Batinah",not available,"1,250 Sq. M."
Apartment,"295,000","The Wave (Almouj), Muscat",3,265 Sq. M.
Residential Land,"9,250","Barka, Al Batinah",not available,766 Sq. M.
Apartment,"45,900","Al Khuwair, Muscat",1,86 Sq. M.
Villa,"345,000","The Wave (Almouj), Muscat",4,490 Sq. M.
Apartment,"88,000","The Wave (Almouj), Muscat",1,83 Sq. M.
Apartment,"160,000","The Wave (Almouj), Muscat",2,142 Sq. M.
Residential Land,"6,000","Izki, Al Dakhiliya",not available,621 Sq. M.
Residential Land,"5,300","Izki, Al Dakhiliya",not available,600 Sq. M.
Residential Land,"10,000","Al 'Awabi, Al Batinah",not available,617 Sq. M.
Residential Land,"100,000","Al Khuwair, Muscat",not available,400 Sq. M.
Residential Land,"17,000","Saham, Al Batinah",not available,"1,234 Sq. M."
Villa,"81,000","Al Amarat, Muscat",6,369 Sq. M.
Apartment,"90,000","Yiti, Muscat",1,80 Sq. M.
Residential Land,"55,000","Barka, Al Batinah",not available,330 Sq. M.
Apartment,"31,500","Darsait, Muscat",2,76 Sq. M.
Villa,"550,000","Muscat Hills, Muscat",5,"1,350 Sq. M."
Apartment,"53,999","Taqah, Dhofar",1,65 Sq. M.
Apartment,"60,000","Al Khoud, Muscat",3,126 Sq. M.
Apartment,"39,900","Al Khoud, Muscat",1,47 Sq. M.
Apartment,"39,900","Al Khoud, Muscat",not available,45 Sq. M.
Villa,"39,000","Sohar, Al Batinah",3,180 Sq. M.
Residential Land,"28,000","Ibra, Al Sharqiya",not available,920 Sq. M.
Apartment,"28,000","Ansab, Muscat",2,92 Sq. M.
Residential Land,"6,700","Barka, Al Batinah",not available,600 Sq. M.
Residential Land,"7,000","Al Khaboura, Al Batinah",not available,651 Sq. M.
Villa,"54,000","Barka, Al Batinah",4,330 Sq. M.
Villa,"260,000","Muscat Hills, Muscat",4,309 Sq. M.
Villa,"355,000","The Wave (Almouj), Muscat",4,543 Sq. M.
Residential Land,"30,000","Al Amarat, Muscat",not available,768 Sq. M.
Residential Land,"515,000","Madinat As Sultan Qaboos, Muscat",not available,"1,912 Sq. M."
Villa,"80,000","Al Maabilah, Muscat",5,315 Sq. M.
Villa,"1,025,000","Qantab, Muscat",5,646 Sq. M.
Residential Land,"13,500","Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"135,000","The Wave (Almouj), Muscat",2,144 Sq. M.
Villa,"37,000","Al Amarat, Muscat",3,300 Sq. M.
Apartment,"110,500","Al Maabilah, Muscat",2,170 Sq. M.
Apartment,"48,000","Al Khuwair, Muscat",1,86 Sq. M.
Villa,"750,000","Madinat As Sultan Qaboos, Muscat",6,"1,800 Sq. M."
Residential Land,"33,000","Dima and Al Taaiyin, Al Sharqiya",not available,"2,000 Sq. M."
Villa,"22,000","Suwaiq, Al Batinah",3,119 Sq. M.
Villa,"121,200","Al Maabilah, Muscat",3,205 Sq. M.
Residential Land,"5,500","Al Buraimi, Al Buraimi",not available,664 Sq. M.
Apartment,"92,100","Muscat Hills, Muscat",2,126 Sq. M.
Apartment,"94,860","Muscat Hills, Muscat",2,126 Sq. M.
Apartment,"77,802","Muscat Hills, Muscat",2,119 Sq. M.
Apartment,"75,246","Muscat Hills, Muscat",2,104 Sq. M.
Villa,"450,000","The Wave (Almouj), Muscat",4,630 Sq. M.
Villa,"247,000","Al Maabilah, Muscat",4,456 Sq. M.
Villa,"169,000","Al Maabilah, Muscat",3,210 Sq. M.
Villa,"950,000","Qantab, Muscat",5,646 Sq. M.
Apartment,"120,987","Al Maabilah, Muscat",3,193 Sq. M.
Apartment,"185,000","The Wave (Almouj), Muscat",2,167 Sq. M.
Villa,"560,000","Barr Al Jissah, Muscat",5,999 Sq. M.
Apartment,"64,000","Yiti, Muscat",not available,52 Sq. M.
Apartment,"38,000","Bosher, Muscat",2,72 Sq. M.
Apartment,"126,750","Al Maabilah, Muscat",3,195 Sq. M.
Villa,"120,000","Al Amarat, Muscat",3,600 Sq. M.
Villa,"465,000","Barr Al Jissah, Muscat",4,768 Sq. M.
Apartment,"100,000","Muscat Hills, Muscat",2,160 Sq. M.
Villa,"146,000","Al Mawaleh, Muscat",6,600 Sq. M.
Residential Land,"120,000","Barka, Al Batinah",not available,"4,600 Sq. M."
Apartment,"79,500","The Wave (Almouj), Muscat",1,70 Sq. M.
Residential Land,"75,000","Qantab, Muscat",not available,400 Sq. M.
Villa,"165,000","Al Wadi Al Kabir, Muscat",9,601 Sq. M.
Apartment,"85,000","The Wave (Almouj), Muscat",1,96 Sq. M.
Villa,"125,000","Al Khuwair, Muscat",8,450 Sq. M.
Villa,"59,000","Al Khoud, Muscat",3,404 Sq. M.
Apartment,"80,000","Salalah, Dhofar",2,125 Sq. M.
Chalet,"210,000","Barka, Al Batinah",3,"4,700 Sq. M."
Residential Land,"11,500","Liwa, Al Batinah",not available,500 Sq. M.
Residential Land,"15,000","Sohar, Al Batinah",not available,"1,000 Sq. M."
Residential Land,"25,000","Al Khaboura, Al Batinah",not available,"1,200 Sq. M."
Residential Land,"250,000","Sohar, Al Batinah",not available,"1,400 Sq. M."
Apartment,"25,000","Al Amarat, Muscat",3,120 Sq. M.
Residential Land,"3,200","Suwaiq, Al Batinah",not available,600 Sq. M.
Villa,"65,000","Al Amarat, Muscat",4,305 Sq. M.
Apartment,"44,000","Al Sifah, Muscat",not available,39 Sq. M.
Villa,"480,000","The Wave (Almouj), Muscat",5,680 Sq. M.
Villa,"55,000","Al Amarat, Muscat",5,287 Sq. M.
Residential Land,"46,000","Nizwa, Al Dakhiliya",not available,615 Sq. M.
Apartment,"120,250","Al Maabilah, Muscat",3,185 Sq. M.
Apartment,"133,575","Al Maabilah, Muscat",3,195 Sq. M.
Apartment,"142,000","The Wave (Almouj), Muscat",2,127 Sq. M.
Apartment,"147,500","Al Sifah, Muscat",3,162 Sq. M.
Residential Land,"39,000","Sohar, Al Batinah",not available,"1,200 Sq. M."
Villa,"39,000","Al Seeb, Muscat",8,411 Sq. M.
Apartment,"50,730","Al Maabilah, Muscat",1,75 Sq. M.
Apartment,"97,030","Al Maabilah, Muscat",3,155 Sq. M.
Villa,"73,000","Al Amarat, Muscat",5,350 Sq. M.
Apartment,"48,902","Bosher, Muscat",2,95 Sq. M.
Residential Land,"1,000,000","Qurum, Muscat",not available,"2,500 Sq. M."
Apartment,"158,000","Sultan Haitham City, Muscat",2,211 Sq. M.
Apartment,"70,000","Sultan Haitham City, Muscat",2,110 Sq. M.
Villa,"176,000","Sultan Haitham City, Muscat",3,220 Sq. M.
Villa,"265,000","Al Sifah, Muscat",2,300 Sq. M.
Apartment,"70,000","Al Ghubrah, Muscat",1,71 Sq. M.
Residential Land,"12,000","Ibra, Al Sharqiya",not available,"3,058 Sq. M."
Apartment,"240,000","The Wave (Almouj), Muscat",2,126 Sq. M.
Apartment,"128,700","Al Maabilah, Muscat",3,195 Sq. M.
Residential Land,"18,000","Barka, Al Batinah",not available,600 Sq. M.
Villa,"265,000","Al Sifah, Muscat",3,300 Sq. M.
Apartment,"71,582","Al Maabilah, Muscat",2,110 Sq. M.
Villa,"100,000","Al Khuwair, Muscat",4,196 Sq. M.
Villa,"320,000","The Wave (Almouj), Muscat",4,325 Sq. M.
Villa,"90,000","Al Seeb, Muscat",3,245 Sq. M.
Apartment,"100,000","Al Ghubrah, Muscat",2,106 Sq. M.
Villa,"265,000","Madinat As Sultan Qaboos, Muscat",4,387 Sq. M.
Villa,"253,000","Muscat Hills, Muscat",5,365 Sq. M.
Residential Land,"55,000","Al Amarat, Muscat",not available,674 Sq. M.
Residential Land,"15,000","Qurayyat, Muscat",not available,600 Sq. M.
Apartment,"716,030","Yiti, Muscat",3,215 Sq. M.
Apartment,"120,923","Qurum, Muscat",3,172 Sq. M.
Residential Land,"3,000","Al Mudaibi, Al Sharqiya",not available,600 Sq. M.
Villa,"445,000","Muscat Hills, Muscat",9,"1,645 Sq. M."
Apartment,"44,000","Al Sifah, Muscat",not available,38 Sq. M.
Apartment,"58,500","Salalah, Dhofar",2,110 Sq. M.
Apartment,"225,000","The Wave (Almouj), Muscat",2,145 Sq. M.
Apartment,"22,500","Al Maabilah, Muscat",1,100 Sq. M.
Villa,"1,002","Mutrah, Muscat",1,100 Sq. M.
Villa,"63,000","Al Amarat, Muscat",5,311 Sq. M.
Residential Land,"22,400","Nizwa, Al Dakhiliya",not available,796 Sq. M.
Residential Land,"105,000","Al Mawaleh, Muscat",not available,680 Sq. M.
Residential Land,"20,000","Suwaiq, Al Batinah",not available,644 Sq. M.
Apartment,"110,000","Sultan Haitham City, Muscat",3,169 Sq. M.
Apartment,"49,000","Qurum, Muscat",1,68 Sq. M.
Villa,"74,000","Al Bustan, Muscat",4,230 Sq. M.
Residential Land,"5,800","Al Rustaq, Al Batinah",not available,690 Sq. M.
Apartment,"405,000","Qurum, Muscat",2,131 Sq. M.
Apartment,"47,300","Al Khoud, Muscat",1,56 Sq. M.
Apartment,"50,000","Al Seeb, Muscat",1,75 Sq. M.
Residential Land,"100,000","Al Seeb, Muscat",not available,"1,313 Sq. M."
Villa,"205,000","Al Amarat, Muscat",6,520 Sq. M.
Apartment,"22,500","Salalah, Dhofar",2,75 Sq. M.
Apartment,"203,000","The Wave (Almouj), Muscat",2,177 Sq. M.
Residential Land,"49,000","Al Maabilah, Muscat",not available,600 Sq. M.
Apartment,"57,500","Al Sifah, Muscat",1,54 Sq. M.
Apartment,"115,000","The Wave (Almouj), Muscat",1,109 Sq. M.
Apartment,"127,931","Yiti, Muscat",2,118 Sq. M.
Villa,"380,000","The Wave (Almouj), Muscat",5,383 Sq. M.
Apartment,"37,000","Bosher, Muscat",2,122 Sq. M.
Residential Land,"6,000","Al Jazur, Al Wusta",not available,300 Sq. M.
Residential Land,"103,000","Al Mawaleh, Muscat",not available,680 Sq. M.
Apartment,"40,000","Al Khoud, Muscat",1,38 Sq. M.
Apartment,"37,200","Al Maabilah, Muscat",1,50 Sq. M.
Residential Land,"33,000","Al Amarat, Muscat",not available,345 Sq. M.
Villa,"345,000","Bosher, Muscat",7,550 Sq. M.
Villa,"149,000","The Wave (Almouj), Muscat",1,188 Sq. M.
Villa,"72,000","Barka, Al Batinah",5,600 Sq. M.
Villa,"269,290","Yiti, Muscat",3,209 Sq. M.
Apartment,"149,044","Qurum, Muscat",4,212 Sq. M.
Apartment,"240,000","Muscat Hills, Muscat",4,407 Sq. M.
Apartment,"120,000","The Wave (Almouj), Muscat",2,112 Sq. M.
Villa,"1,600,000","The Wave (Almouj), Muscat",6,907 Sq. M.
Residential Land,"21,000","Al Maabilah, Muscat",not available,300 Sq. M.
Villa,"499,000","The Wave (Almouj), Muscat",5,427 Sq. M.
Villa,"68,000","Barka, Al Batinah",5,600 Sq. M.
Villa,"100,000","Al Maabilah, Muscat",5,300 Sq. M.
Villa,"233,300","Sultan Haitham City, Muscat",4,400 Sq. M.
Apartment,"41,900","Bosher, Muscat",1,78 Sq. M.
Residential Land,"28,000","Sumail, Al Dakhiliya",not available,300 Sq. M.
Residential Land,"350,000","Al Seeb, Muscat",not available,900 Sq. M.
Villa,"250,000","Ansab, Muscat",6,600 Sq. M.
Villa,"260,000","Al Maabilah, Muscat",7,656 Sq. M.
Apartment,"29,000","Bosher, Muscat",1,67 Sq. M.
Apartment,"141,780","Yiti, Muscat",2,89 Sq. M.
Apartment,"85,034","Yiti, Muscat",1,79 Sq. M.
Apartment,"58,500","Bosher, Muscat",2,111 Sq. M.
Apartment,"47,500","Bosher, Muscat",1,89 Sq. M.
Apartment,"63,800","Muscat Hills, Muscat",1,100 Sq. M.
Apartment,"73,000","Muscat Hills, Muscat",2,105 Sq. M.
Villa,"1,600,000","The Wave (Almouj), Muscat",6,900 Sq. M.
Apartment,"144,900","The Wave (Almouj), Muscat",1,187 Sq. M.
Villa,"567,000","The Wave (Almouj), Muscat",4,314 Sq. M.
Apartment,"155,000","The Wave (Almouj), Muscat",1,80 Sq. M.
Apartment,"257,655","Yiti, Muscat",3,169 Sq. M.
Residential Land,950,"Azaiba, Muscat",not available,"20,544 Sq. M."
Residential Land,"5,900","Sumail, Al Dakhiliya",not available,600 Sq. M.
Apartment,"101,000","The Wave (Almouj), Muscat",1,97 Sq. M.
Villa,"435,000","The Wave (Almouj), Muscat",5,457 Sq. M.
Chalet,"36,000","Bidiya, Al Sharqiya",3,650 Sq. M.
Residential Land,"7,000","Mirbat, Dhofar",not available,600 Sq. M.
Residential Land,"4,000","Sumail, Al Dakhiliya",not available,696 Sq. M.
Residential Land,"75,100","Barka, Al Batinah",not available,"1,000 Sq. M."
Residential Land,"40,000","Ansab, Muscat",not available,300 Sq. M.
Residential Land,"75,000","Al Rusayl, Muscat",not available,"1,100 Sq. M."
Apartment,"28,500","Bosher, Muscat",1,50 Sq. M.
Apartment,"190,000","The Wave (Almouj), Muscat",2,156 Sq. M.
Chalet,"10,000","Barka, Al Batinah",1,611 Sq. M.
Villa,"650,000","Yiti, Muscat",5,382 Sq. M.
Apartment,"200,000","The Wave (Almouj), Muscat",2,145 Sq. M.
Chalet,"195,000","Al Sifah, Muscat",3,820 Sq. M.
Apartment,"64,977","Qurum, Muscat",2,89 Sq. M.
Apartment,"34,000","Al Bustan, Muscat",3,100 Sq. M.
Villa,"350,000","Barka, Al Batinah",5,"6,750 Sq. M."
Apartment,"25,000","Al Duqum, Al Wusta",1,59 Sq. M.
Residential Land,"2,000","Mahut, Al Wusta",not available,600 Sq. M.
Residential Land,"91,000","Al Khoud, Muscat",not available,600 Sq. M.
Villa,"265,000","Al Sifah, Muscat",2,300 Sq. M.
Apartment,"38,900","Al Khoud, Muscat",2,76 Sq. M.
Apartment,"54,000","Bosher, Muscat",2,109 Sq. M.
Apartment,"96,476","Al Khoud, Muscat",2,112 Sq. M.
Apartment,"84,000","Muscat Hills, Muscat",2,138 Sq. M.
Apartment,"65,000","Muscat Hills, Muscat",1,70 Sq. M.
Villa,"300,000","The Wave (Almouj), Muscat",3,259 Sq. M.
Residential Land,"3,500","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"380,000","Bosher, Muscat",not available,"1,429 Sq. M."
Residential Land,"90,000","Al Mawaleh, Muscat",not available,600 Sq. M.
Villa,"183,492","Al Sifah, Muscat",5,183 Sq. M.
Apartment,"26,000","Al Maabilah, Muscat",2,100 Sq. M.
Apartment,"26,000","Al Maabilah, Muscat",2,100 Sq. M.
Apartment,"67,200","Muscat Hills, Muscat",1,71 Sq. M.
Villa,"85,000","Al Wadi Al Kabir, Muscat",8,463 Sq. M.
Villa,"69,000","Al Maabilah, Muscat",6,287 Sq. M.
Residential Land,"13,000","Sumail, Al Dakhiliya",not available,600 Sq. M.
Apartment,"41,000","Al Khuwair, Muscat",2,91 Sq. M.
Residential Land,"20,000","Barka, Al Batinah",not available,615 Sq. M.
Residential Land,"380,000","Sohar, Al Batinah",not available,"2,500 Sq. M."
Villa,"130,000","Al Khoud, Muscat",9,450 Sq. M.
Apartment,"52,000","Al Ghubrah, Muscat",2,94 Sq. M.
Residential Land,"38,500","Al Maabilah, Muscat",not available,600 Sq. M.
Apartment,"72,223","Al Seeb, Muscat",1,102 Sq. M.
Villa,"78,000","Nizwa, Al Dakhiliya",4,500 Sq. M.
Apartment,"85,000","Yiti, Muscat",1,72 Sq. M.
Apartment,"34,000","Al Maabilah, Muscat",3,134 Sq. M.
Apartment,"137,000","The Wave (Almouj), Muscat",2,126 Sq. M.
Apartment,"66,988","Ghala, Muscat",3,167 Sq. M.
Apartment,"50,284","Ghala, Muscat",2,125 Sq. M.
Apartment,"108,990","Al Maabilah, Muscat",3,154 Sq. M.
Residential Land,195,"Bosher, Muscat",not available,802 Sq. M.
Apartment,"80,000","Qurum, Muscat",2,139 Sq. M.
Apartment,"54,000","Sultan Haitham City, Muscat",1,70 Sq. M.
Apartment,"122,994","Yiti, Muscat",2,88 Sq. M.
Apartment,"170,000","The Wave (Almouj), Muscat",2,60 Sq. M.
Villa,"450,000","The Wave (Almouj), Muscat",4,630 Sq. M.
Villa,"227,100","Al Maabilah, Muscat",5,412 Sq. M.
Chalet,"110,000","Barka, Al Batinah",4,"1,890 Sq. M."
Villa,"210,000","Al Sifah, Muscat",3,"1,080 Sq. M."
Apartment,"85,000","Al Sifah, Muscat",2,105 Sq. M.
Residential Land,"250,000","Qurayyat, Muscat",not available,"2,500 Sq. M."
Apartment,"47,000","Salalah, Dhofar",1,38 Sq. M.
Residential Land,"4,600","Al Qabil, Al Sharqiya",not available,670 Sq. M.
Residential Land,"54,000","Bosher, Muscat",not available,382 Sq. M.
Villa,"89,000","Al Maabilah, Muscat",8,388 Sq. M.
Residential Land,"2,500","Sohar, Al Batinah",not available,600 Sq. M.
Villa,"277,000","Yiti, Muscat",4,285 Sq. M.
Villa,"140,000","Al Ghubrah, Muscat",4,341 Sq. M.
Apartment,"115,000","The Wave (Almouj), Muscat",2,144 Sq. M.
Residential Land,"500,000","Bidiya, Al Sharqiya",not available,"1,572 Sq. M."
Apartment,"29,000","Al Maabilah, Muscat",3,141 Sq. M.
Villa,"145,000","Ansab, Muscat",4,350 Sq. M.
Residential Land,"8,900","Nizwa, Al Dakhiliya",not available,630 Sq. M.
Villa,"66,000","Al Amarat, Muscat",8,344 Sq. M.
Residential Land,"61,000","Al Amarat, Muscat",not available,200 Sq. M.
Residential Land,"6,000","Al Amarat, Muscat",not available,600 Sq. M.
Apartment,"180,000","Barr Al Jissah, Muscat",2,200 Sq. M.
Apartment,"185,000","Barr Al Jissah, Muscat",2,200 Sq. M.
Apartment,"85,000","Yiti, Muscat",1,"86,500 Sq. M."
Apartment,"65,000","Muscat Hills, Muscat",1,79 Sq. M.
Residential Land,"7,500","Al Kamil and Al Waafi, Al Sharqiya",not available,600 Sq. M.
Apartment,"125,000","The Wave (Almouj), Muscat",1,120 Sq. M.
Residential Land,"21,800","Salalah, Dhofar",not available,600 Sq. M.
Villa,"258,000","Bosher, Muscat",6,527 Sq. M.
Apartment,"68,000","Muscat Hills, Muscat",1,91 Sq. M.
Villa,"41,000","Al Amarat, Muscat",2,600 Sq. M.
Residential Land,"6,200","Al Amarat, Muscat",not available,600 Sq. M.
Villa,"85,000","Al Sifah, Muscat",1,77 Sq. M.
Villa,"111,700","Al Maabilah, Muscat",3,194 Sq. M.
Residential Land,"5,700","Nakhl, Al Batinah",not available,610 Sq. M.
Villa,"1,000","Al Maabilah, Muscat",6,300 Sq. M.
Apartment,"10,500","Muscat - Other, Muscat",not available,48 Sq. M.
Apartment,"47,000","Al Khoud, Muscat",1,65 Sq. M.
Villa,"525,000","The Wave (Almouj), Muscat",5,534 Sq. M.
Apartment,"215,000","The Wave (Almouj), Muscat",2,131 Sq. M.
Apartment,"95,000","Muscat Hills, Muscat",2,109 Sq. M.
Apartment,"96,491","Al Sifah, Muscat",2,85 Sq. M.
Villa,"65,000","Salalah, Dhofar",5,330 Sq. M.
Villa,"234,031","Yiti, Muscat",3,160 Sq. M.
Villa,"155,338","Salalah, Dhofar",2,110 Sq. M.
Residential Land,"13,000","Liwa, Al Batinah",not available,521 Sq. M.
Apartment,"55,000","Al Sifah, Muscat",1,77 Sq. M.
Villa,"220,000","Al Khoud, Muscat",7,625 Sq. M.
Villa,"470,000","The Wave (Almouj), Muscat",6,588 Sq. M.
Villa,"45,500","Izki, Al Dakhiliya",3,175 Sq. M.
Apartment,"103,574","Qurum, Muscat",3,133 Sq. M.
Residential Land,"279,000","Qurum, Muscat",not available,"1,602 Sq. M."
Apartment,"41,000","Bosher, Muscat",2,89 Sq. M.
Villa,"80,000","Al Maabilah, Muscat",6,440 Sq. M.
Villa,"27,000","Suwaiq, Al Batinah",4,600 Sq. M.
Villa,"325,000","Muscat Hills, Muscat",4,689 Sq. M.
Villa,"169,500","Qantab, Muscat",3,125 Sq. M.
Residential Land,"23,500","Al Seeb, Muscat",not available,300 Sq. M.
Residential Land,"10,000","Al Amarat, Muscat",not available,707 Sq. M.
Residential Land,"2,500,000","Ghala, Muscat",not available,"20,013 Sq. M."
Residential Land,"20,000","Saham, Al Batinah",not available,595 Sq. M.
Residential Land,"9,000","Al Amarat, Muscat",not available,600 Sq. M.
Villa,"45,000","Barka, Al Batinah",4,180 Sq. M.
Villa,"130,000","Al Hail, Muscat",7,358 Sq. M.
Chalet,"39,000","Sumail, Al Dakhiliya",1,80 Sq. M.
Apartment,"95,000","Qantab, Muscat",1,77 Sq. M.
Apartment,"47,000","Salalah, Dhofar",1,65 Sq. M.
Villa,"470,000","Barr Al Jissah, Muscat",5,422 Sq. M.
Residential Land,"400,000","Al Khuwair, Muscat",not available,800 Sq. M.
Apartment,"83,852","Yiti, Muscat",1,58 Sq. M.
Villa,"110,000","Al Ghubrah, Muscat",5,280 Sq. M.
Apartment,"100,000","Al Seeb, Muscat",2,172 Sq. M.
Apartment,"42,000","Al Amarat, Muscat",3,107 Sq. M.
Villa,"90,000","Al Maabilah, Muscat",6,450 Sq. M.
Villa,"165,000","Azaiba, Muscat",6,400 Sq. M.
Apartment,"32,000","Al Maabilah, Muscat",2,123 Sq. M.
Apartment,"59,000","Al Sifah, Muscat",1,86 Sq. M.
Villa,"292,200","Al Seeb, Muscat",5,500 Sq. M.
Residential Land,"5,500","Masira, Al Sharqiya",not available,600 Sq. M.
Apartment,"94,570","Yiti, Muscat",1,59 Sq. M.
Villa,"200,000","Qurum, Muscat",4,320 Sq. M.
Residential Land,"30,000","Masira, Al Sharqiya",not available,989 Sq. M.
Residential Land,"51,000","Al Seeb, Muscat",not available,600 Sq. M.
Residential Land,"11,500","Al Masn'a, Al Batinah",not available,600 Sq. M.
Villa,"58,000","Al Maabilah, Muscat",4,300 Sq. M.
Villa,"90,000","Misfah, Muscat",4,294 Sq. M.
Apartment,"102,030","Yiti, Muscat",1,69 Sq. M.
Apartment,"180,000","Yiti, Muscat",2,109 Sq. M.
Villa,"491,410","Yiti, Muscat",4,384 Sq. M.
Villa,"162,732","Al Sifah, Muscat",2,157 Sq. M.
Villa,"162,732","Al Sifah, Muscat",2,175 Sq. M.
Villa,"183,492","Al Sifah, Muscat",3,183 Sq. M.
Villa,"94,000","Muscat - Other, Muscat",5,440 Sq. M.
Residential Land,"535,000","Madinat As Sultan Qaboos, Muscat",not available,"1,765 Sq. M."
Apartment,"179,500","The Wave (Almouj), Muscat",2,133 Sq. M.
Villa,"127,000","Azaiba, Muscat",4,284 Sq. M.
Villa,"385,000","Qantab, Muscat",3,769 Sq. M.
Villa,"600,000","The Wave (Almouj), Muscat",5,547 Sq. M.
Residential Land,"5,000","Al Duqum, Al Wusta",not available,647 Sq. M.
Residential Land,"50,000","Saham, Al Batinah",not available,"1,488 Sq. M."
Villa,"356,000","The Wave (Almouj), Muscat",3,413 Sq. M.
Apartment,"150,000","Al Sifah, Muscat",2,126 Sq. M.
Residential Land,"30,000","Al Qabil, Al Sharqiya",not available,594 Sq. M.
Residential Land,"42,000","Al Maabilah, Muscat",not available,400 Sq. M.
Apartment,"65,000","Muscat Hills, Muscat",1,91 Sq. M.
Villa,"180,000","Al Hail, Muscat",7,369 Sq. M.
Villa,"514,755","Yiti, Muscat",4,170 Sq. M.
Apartment,"45,000","Al Maabilah, Muscat",4,193 Sq. M.
Residential Land,"19,000","Barka, Al Batinah",not available,600 Sq. M.
Apartment,"200,000","Qantab, Muscat",2,200 Sq. M.
Villa,"1,406,000","The Wave (Almouj), Muscat",6,907 Sq. M.
Residential Land,"130,000","Al Maabilah, Muscat",not available,797 Sq. M.
Residential Land,"10,000","Barka, Al Batinah",not available,611 Sq. M.
Apartment,"125,000","Qantab, Muscat",2,106 Sq. M.
Villa,"92,000","Al Maabilah, Muscat",4,355 Sq. M.
Apartment,"50,510","Sultan Haitham City, Muscat",1,67 Sq. M.
Residential Land,"3,000","Suwaiq, Al Batinah",not available,600 Sq. M.
Villa,"415,000","The Wave (Almouj), Muscat",6,600 Sq. M.
Villa,"95,000","Salalah, Dhofar",8,600 Sq. M.
Apartment,"39,000","Bosher, Muscat",2,888 Sq. M.
Residential Land,"95,000","Al Rusayl, Muscat",not available,"1,000 Sq. M."
Apartment,"55,000","Qurum, Muscat",3,120 Sq. M.
Apartment,"75,000","Madinat As Sultan Qaboos, Muscat",2,180 Sq. M.
Residential Land,"50,000","Bidbid, Al Dakhiliya",not available,400 Sq. M.
Apartment,"58,000","Al Sifah, Muscat",1,76 Sq. M.
Residential Land,"20,000","Al Buraimi, Al Buraimi",not available,500 Sq. M.
Apartment,"95,840","Al Maabilah, Muscat",3,138 Sq. M.
Residential Land,"28,000","Barka, Al Batinah",not available,300 Sq. M.
Villa,"86,500","Al Maabilah, Muscat",8,382 Sq. M.
Residential Land,"5,600","Barka, Al Batinah",not available,611 Sq. M.
Villa,"338,552","Salalah, Dhofar",4,243 Sq. M.
Villa,"390,000","Muscat Hills, Muscat",4,450 Sq. M.
Villa,"180,000","Bosher, Muscat",4,350 Sq. M.
Villa,"302,000","The Wave (Almouj), Muscat",3,269 Sq. M.
Apartment,"80,000","Muscat Hills, Muscat",1,105 Sq. M.
Villa,"120,000","Al Mawaleh, Muscat",5,370 Sq. M.
Residential Land,"3,000","Suwaiq, Al Batinah",not available,600 Sq. M.
Villa,"68,000","Salalah, Dhofar",1,76 Sq. M.
Apartment,"156,000","The Wave (Almouj), Muscat",2,131 Sq. M.
Residential Land,"56,000","Barka, Al Batinah",not available,600 Sq. M.
Villa,"160,000","Ansab, Muscat",6,300 Sq. M.
Apartment,"245,500","The Wave (Almouj), Muscat",2,145 Sq. M.
Villa,"45,000","Al Buraimi, Al Buraimi",6,600 Sq. M.
Residential Land,"6,000","Ibri, Al Dhahirah",not available,738 Sq. M.
Residential Land,250,"Nizwa, Al Dakhiliya",not available,500 Sq. M.
Villa,"335,825","Salalah, Dhofar",4,234 Sq. M.
Residential Land,"53,000","Al Seeb, Muscat",not available,608 Sq. M.
Villa,"60,000","Saham, Al Batinah",3,"3,074 Sq. M."
Apartment,"47,000","Bosher, Muscat",3,90 Sq. M.
Residential Land,"15,000","Sohar, Al Batinah",not available,300 Sq. M.
Villa,"43,000","Al Amarat, Muscat",3,224 Sq. M.
Residential Land,"65,000","Sohar, Al Batinah",not available,"1,500 Sq. M."
Residential Land,"9,500","Al Mudaibi, Al Sharqiya",not available,632 Sq. M.
Residential Land,"19,500","Al Amarat, Muscat",not available,600 Sq. M.
Residential Land,"79,990","Salalah, Dhofar",not available,600 Sq. M.
Residential Land,"2,600","Ibri, Al Dhahirah",not available,600 Sq. M.
Villa,"165,000","Salalah, Dhofar",2,131 Sq. M.
Apartment,"15,000","Muscat - Other, Muscat",1,40 Sq. M.
Apartment,"23,500","Al Maabilah, Muscat",2,86 Sq. M.
Apartment,"30,000","Bosher, Muscat",1,70 Sq. M.
Residential Land,"3,000,000","Ghala, Muscat",not available,"16,300 Sq. M."
Residential Land,"10,500","Saham, Al Batinah",not available,600 Sq. M.
Villa,"326,456","Yiti, Muscat",4,286 Sq. M.
Villa,"269,290","Yiti, Muscat",3,124 Sq. M.
Residential Land,"9,500","Izki, Al Dakhiliya",not available,600 Sq. M.
